place_id,category_id,group,category,subcategory,is_primary,classification_method,classification_confidence
OSM_way_185536369,CAT012,culture,arts,gallery,True,osm_rule,high
OSM_way_185540946,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_185542284,CAT009,heritage,historical,historic_building,True,osm_rule,high
OSM_way_207178342,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_208188482,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_208197731,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_208255133,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_208572138,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_217341345,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_217436360,CAT015,recreation,amusement,water_park,True,osm_rule,high
OSM_way_218414273,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_223798542,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_228075195,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_242518340,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_267936421,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_291706038,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_292907018,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_316013412,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_316013428,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_316518839,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_323366879,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_339936730,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_340128580,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_351035449,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_368133390,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_384671191,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_384671209,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_409390951,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_412757511,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_479832644,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_480826771,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_483273181,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_497037748,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_497328755,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_523643145,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_542382168,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_542382170,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548066437,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548066438,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548070677,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_548076504,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548076505,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548079302,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548084110,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548086177,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_548258526,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_550543433,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_556174775,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_560585059,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_561810063,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_569804205,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_569804207,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_570596477,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_576742550,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_576742563,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_576742583,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_577203325,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_577203381,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_582077342,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_589969496,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_590074862,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_591023030,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_591449517,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_591475539,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_642231203,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_646860265,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_647397162,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_649534759,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_650430490,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_652818878,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_661138331,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_661138411,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_661161561,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_661165879,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_675949349,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_680261892,CAT009,heritage,historical,historic_building,True,osm_rule,high
OSM_way_696389268,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_696389287,CAT008,heritage,historical,archaeological_site,True,osm_rule,high
OSM_way_696668911,CAT008,heritage,historical,archaeological_site,True,osm_rule,high
OSM_way_696913691,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_696913691,CAT013,recreation,park,public_park,False,osm_rule,high
OSM_way_697055247,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_697161740,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_697326496,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_698018249,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_699218421,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_700145152,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_700840702,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_700853410,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_702185155,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_702241252,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_702651470,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_704134587,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_704134606,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_704147262,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_704147278,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_704147333,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_704153590,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_704153616,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_704153620,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_704159177,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_704250698,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_704252312,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_704292580,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_750651737,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_751461192,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_755359595,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_765597030,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_769918656,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770272739,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299541,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299542,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299543,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299544,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299545,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299546,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299547,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299549,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299552,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299553,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770299554,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770328951,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770328953,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770328954,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_770328955,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770328956,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770328958,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770328959,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770328960,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_770336406,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_776437155,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_776438252,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_782864077,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_786580801,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_795142588,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_795142945,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_839663173,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_839675222,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_839899602,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_840934114,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_840934121,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_841154650,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_843085954,CAT014,recreation,amusement,theme_park,True,osm_rule,high
OSM_way_857785100,CAT014,recreation,amusement,theme_park,True,osm_rule,high
OSM_way_867981976,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_875161079,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_879841441,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_889113701,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_892577251,CAT012,culture,arts,gallery,True,osm_rule,high
OSM_way_892583617,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_892583620,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_908417669,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_908992974,CAT009,heritage,historical,historic_building,True,osm_rule,high
OSM_way_911561441,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_916528084,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_921987264,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_921987266,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_925432867,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_932101144,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_942762464,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_959984228,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_959985390,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_959988676,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_960170470,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_961664400,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962108578,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964908494,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_965856881,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_970449051,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_970630484,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_970630485,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_970630486,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_970630487,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_970630488,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_970889563,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_977375279,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1002534081,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1002535124,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1018689184,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1019040798,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1019050228,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1019050229,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1019050231,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1040742615,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1044485853,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1044486077,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1067639931,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1080023296,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1087731715,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1103182086,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1106866558,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1108118623,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1108445943,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1111949860,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1112643378,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1114717100,CAT009,heritage,historical,historic_building,True,osm_rule,high
OSM_way_1118308342,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1119231769,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1119231770,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1119231771,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1122937024,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1122937024,CAT013,recreation,park,public_park,False,osm_rule,high
OSM_way_1123050055,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1124817467,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1135119283,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1137325940,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1137325945,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1141562511,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1144267188,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1148275989,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1148275990,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1148571536,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1149372974,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1151001168,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1159101822,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1162603502,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1162837200,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1165063039,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1173092162,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1173092164,CAT013,recreation,park,public_park,True,osm_rule,high
